Date,ret_1m,ret_3m,vol_3m,mdd_6m,ma_gap_60,vkospi_z_6m,vkospi_change_5d,regime_kmeans,regime_hmm,63d_return,126d_return
2023-12-07,0.029092073802928553,-0.035781849343827554,0.2010279073052051,-0.14588296075938467,0.013450576398384095,0.4525691075963162,0.03484673133016836,2,1,0.08085647452627809,0.10113280220198462
2023-12-08,0.037398856489882615,-0.024912994325496984,0.2021976805664993,-0.14588296075938467,0.02414160820520661,0.5680838444047975,0.09129142020940684,2,1,0.07979423091803306,0.0977301327222797
2023-12-11,0.04801515547113788,-0.014816598331282571,0.20181349275080407,-0.14588296075938467,0.027415860090332034,0.9642897856127703,0.09217045979965732,2,1,0.05602368551437453,0.10769552029582719
2023-12-12,0.054710124651107694,-0.005097592154879704,0.2016487514269753,-0.14588296075938467,0.031456764762316736,1.1417570877971974,0.08923113372794278,2,1,0.05939015063461128,0.10742834537664248
2023-12-13,0.03181338214707696,-0.014530875355056927,0.20257495275254706,-0.14588296075938467,0.02161084719239792,0.3170874196746118,0.0,1,1,0.0579568778167856,0.10897537190785034
2023-12-14,0.023127319496534238,-0.0049669721511929055,0.2042326449086446,-0.14588296075938467,0.03545206316110994,-0.13750998764656944,-0.08576682175742523,1,1,0.057370140815228066,0.08668807032288095
2023-12-15,0.030295287730024434,0.010636360626427921,0.20415966060032853,-0.14588296075938467,0.04360656973861854,-0.3788178376705188,-0.1441339015837868,1,1,0.07462280752379313,0.08224103557769835
2023-12-18,0.039277691329397735,0.01268795394702682,0.20416323188654942,-0.14588296075938467,0.045005723795614516,-0.05137572463407264,-0.1562493164841796,1,1,0.07078685380886318,0.08772972892255826
2023-12-19,0.03104933332222659,-0.0016867584433049032,0.20195416510004985,-0.14588296075938467,0.045627456917880505,-0.15041224594513056,-0.20202662787328718,1,1,0.06580366989865105,0.0839033718124158
2023-12-20,0.04137958197668312,0.005005235647301376,0.20386629717594973,-0.14588296075938467,0.06385794206284978,0.6774918734616128,0.06062462181643502,1,1,0.05461884114124782,0.07019852966514462
2023-12-21,0.03516346302358597,0.009826330286790697,0.20310278760722347,-0.14588296075938467,0.05743688950010095,0.10543721443137168,0.04380262265839274,1,1,0.05964957451311692,0.07857248695313146
2023-12-22,0.03361884488873024,0.015747066259996112,0.20271391382848006,-0.14588296075938467,0.056575013594033274,-0.08625554871117744,0.05284248137437997,1,1,0.056283706561661484,0.06976318497523337
2023-12-26,0.042441294886192305,0.016740019619073232,0.20272253105151872,-0.14588296075938467,0.057061933664060094,1.168962500160877,0.1993329026204913,2,1,0.05534478733015469,0.0735497774949816
2023-12-27,0.04721800727689085,0.039177417800073444,0.19956103388407317,-0.14588296075938467,0.06041253677744263,0.8396630301793169,0.16475523307605533,2,1,0.051410027710684814,0.08090298121532435
2023-12-28,0.05294715556364915,0.058669268881469394,0.20174833995533645,-0.14588296075938467,0.07598053392215842,1.7784622978521378,0.18449783621655014,2,1,0.0368623579180154,0.07793903049339623
2024-01-02,0.05952829638425672,0.06973829540784648,0.20159510798497432,-0.14588296075938467,0.07994204351397705,2.0327591001679703,0.3210477662955813,2,1,0.01391856023231397,0.07039824820754204
2024-01-03,0.02840701395958689,0.05860407946809798,0.20565590165769584,-0.14588296075938467,0.05321427142674251,1.6659848821930918,0.296831267105369,2,1,0.05165858236242715,0.09974641234614734
2024-01-04,0.03273839603271611,0.04947119059095906,0.206393555825807,-0.14588296075938467,0.04376531669556982,1.603671288841353,0.09201889872025193,2,1,0.04916465293890382,0.10860757496342632
2024-01-05,0.025101941660393257,0.071659333046876,0.2001795070825023,-0.14588296075938467,0.0389323138151374,1.1970829124022546,0.07906852347569338,2,1,0.0541371175406844,0.12151291272499454
